player1,player2,win_probability_p1,actual_outcome
Mishchenko V.,Yurkov A.,0.5022,0
Cechvala R.,Mikus D.,0.4715,1
Pyrtyk B.,Hovorunets S.,0.323,0
Stacho L.,Lukes T.,0.4028,0
Zotov Y.,Pisceanschi V.,0.4781,1
Kistechko M.,Verbianyi V.,0.3613,0
Ryndia V.,Stepanchuk Y.,0.644,0
Zhurba A.,Skrypnyk O.,0.7596,1
Sklyarenko A.,Borysiuk O.,0.4778,0
Cioclea I.,Braguta S.,0.4776,1
Daragan S.,Maslovskyi A.,0.4163,0
Herink J.,Marasek D.,0.5729,0
Marko J.,Lenart R.,0.4329,1
Kushnir V.,Rak S.,0.4859,1
Yaremenko R.,Reva Y.,0.6144,1
Baday M.,Tupyk M.,0.7845,1
Chumak M.,Andrievskiy V.,0.5704,0
Mishchenko V.,Mrykh M.,0.3813,1
Malecek O.,Sochor A.,0.615,1
Hlaholev M.,Pyrtyk B.,0.6486,1
Papirnik O.,Cechvala R.,0.3759,0
Zotov Y.,Titov A.,0.3345,1
Pavlyuk O.,Kistechko M.,0.4527,0
Sydorenko V.,Ryndia V.,0.2482,0
Tveritinov R.,Prilepa D.,0.4658,1
Yakubov M.,Khomutovskyi Y.,0.556,1
Zhyrnov O.,Yurkov A.,0.4796,0
Dovzhenko S.,Melnykov V.,0.4638,0
Fafek J.,Horak D.,0.4534,0
Fylypiv R.,Maslovskyi A.,0.6948,0
Marko J.,Lulovic M.,0.4248,1
Plamadeala D.,Pisceanschi V.,0.6814,1
Kravets Y.,Rak S.,0.4951,1
Yaremenko R.,Onykyienko V.,0.7048,1
Sedin V.,Fedoryshyn I.,0.4659,0
Sklyarenko A.,Mishchenko V.,0.5373,0
Yurenev O.,Adyntsev M.,0.4009,1
Kucheryavyi V.,Troian A.,0.3895,1
Malecek O.,Horak D.,0.5767,1
Cioclea I.,Zotov Y.,0.486,1
Hovorunets S.,Daragan S.,0.7783,1
Mikus D.,Lenart R.,0.5507,1
Stepanchuk Y.,Reva Y.,0.5105,1
Verbianyi V.,Kushnir V.,0.6971,1
Baday M.,Prilepa D.,0.666,1
Borysiuk O.,Yurkov A.,0.5655,0
Chumak M.,Khomutovskyi Y.,0.5933,1
Pavliuk V.,Kovshun Y.,0.4128,0
Fafek J.,Sochor A.,0.4868,1
Braguta S.,Pisceanschi V.,0.5318,0
Dulich A.,Baranov M.,0.447,1
Papirnik O.,Marko J.,0.4165,0
Bindas O.,Yurchenko K.,0.4443,0
Sydorenko V.,Yaremenko R.,0.1949,0
Fedoryshyn I.,Tupyk M.,0.7217,1
Adyntsev M.,Andrievskiy V.,0.4682,1
Mrykh M.,Zhyrnov O.,0.5899,1
Dovzhenko S.,Troian A.,0.5127,1
Malecek O.,Fafek J.,0.6562,0
Cechvala R.,Lenart R.,0.6073,1
Konkulovskyi R.,Tebenko Y.,0.6561,1
Titov A.,Plamadeala D.,0.4628,0
Lyevshyn V.,Danyliuk N.,0.567,1
Ryndia V.,Reva Y.,0.6302,1
Tveritinov R.,Sedin V.,0.5242,1
Kostiuk B.,Khorolskyi V.,0.5163,1
Yakubov M.,Yurenev O.,0.597,0
Kovshun Y.,Melnykov V.,0.4543,0
Horak D.,Sochor A.,0.5787,1
Ion B.,Ni A.,0.4842,1
Lulovic M.,Mikus D.,0.4626,0
Sheremeta V.,Fedyna R.,0.6943,1
Onykyienko V.,Stepanchuk Y.,0.3896,1
Pesternikov D.,Yurchenko K.,0.3223,1
Baday M.,Fedoryshyn I.,0.6056,1
Chumak M.,Adyntsev M.,0.5443,1
Sokoltsov Y.,Pereyaslavsky D.,0.5971,0
Kucheryavyi V.,Pavliuk V.,0.5241,0
Sochor A.,Fafek J.,0.4171,0
Dulich A.,Tebenko Y.,0.4508,0
Stajilov V.,Rotaru I.,0.4985,1
Bindas O.,Lyevshyn V.,0.3498,0
Zemiantsev S.,Horbanenko O.,0.4221,0
Sedin V.,Prilepa D.,0.4842,1
Volkov P.,Samofal Y.,0.2158,0
Yurenev O.,Khomutovskyi Y.,0.545,0
Dovzhenko S.,Kovshun Y.,0.5102,1
Horak D.,Malecek O.,0.4337,0
Fedyna R.,Baranov M.,0.3817,0
Ion B.,Rotaru I.,0.5295,1
Melnik V.,Masko Y.,0.6684,0
Pesternikov D.,Danyliuk N.,0.3961,0
Tveritinov R.,Tupyk M.,0.7069,1
Kostiuk B.,Pereyaslavsky D.,0.4349,1
Yakubov M.,Andrievskiy V.,0.5181,1
Pavliuk V.,Troian A.,0.4664,0
Vitek M.,Kubat M.,0.5782,1
Konkulovskyi R.,Sheremeta V.,0.625,1
Stajilov V.,Ni A.,0.5467,0
Baranovskiy S.,Cherevko R.,0.6579,1
Lyevshyn V.,Yurchenko K.,0.6039,1
Baday M.,Sedin V.,0.7014,1
Chumak M.,Yurenev O.,0.6298,0
Samofal Y.,Khorolskyi V.,0.7516,1
Kucheryavyi V.,Melnykov V.,0.3162,0
Abraham P.,Hala P.,0.452,1
Dulich A.,Fedyna R.,0.6132,1
Ion B.,Stajilov V.,0.5317,0
Bindas O.,Danyliuk N.,0.4187,1
Zemiantsev S.,Masko Y.,0.4548,1
Tveritinov R.,Fedoryshyn I.,0.4879,0
Sokoltsov Y.,Volkov P.,0.7193,0
Yakubov M.,Adyntsev M.,0.544,0
Dovzhenko S.,Pavliuk V.,0.6321,1
Vitek M.,Hala P.,0.5355,1
Rotaru I.,Ni A.,0.4554,0
Sheremeta V.,Tebenko Y.,0.5274,1
Cherevko R.,Horbanenko O.,0.2709,0
Pesternikov D.,Lyevshyn V.,0.257,0
Prilepa D.,Tupyk M.,0.6526,0
Khomutovskyi Y.,Andrievskiy V.,0.4771,1
Kostiuk B.,Samofal Y.,0.3088,0
Abraham P.,Kubat M.,0.5836,0
Kucheryavyi V.,Kovshun Y.,0.404,0
Konkulovskyi R.,Baranov M.,0.7231,1
Rotaru I.,Ion B.,0.4311,0
Danyliuk N.,Yurchenko K.,0.4917,1
Melnik V.,Baranovskiy S.,0.593,0
Baday M.,Tveritinov R.,0.683,0
Chumak M.,Yakubov M.,0.5382,0
Volkov P.,Pereyaslavsky D.,0.3702,1
Troian A.,Melnykov V.,0.3746,0
Vitek M.,Abraham P.,0.5808,0
Dulich A.,Sheremeta V.,0.3801,0
Ni A.,Stajilov V.,0.5,0
Pesternikov D.,Bindas O.,0.4027,0
Zemiantsev S.,Cherevko R.,0.6617,1
Sedin V.,Tupyk M.,0.6415,1
Sokoltsov Y.,Khorolskyi V.,0.6438,1
Yurenev O.,Andrievskiy V.,0.525,0
Dovzhenko S.,Kucheryavyi V.,0.6796,0
Hala P.,Kubat M.,0.5338,1
Konkulovskyi R.,Fedyna R.,0.8462,1
Baranovskiy S.,Masko Y.,0.5715,0
Danyliuk N.,Pesternikov D.,0.6628,1
Fedoryshyn I.,Prilepa D.,0.6494,1
Rotari A.,Meriacri A.,0.558,1
Adyntsev M.,Khomutovskyi Y.,0.5422,1
Kostiuk B.,Volkov P.,0.5756,0
Pavliuk V.,Melnykov V.,0.2777,1
Tebenko Y.,Baranov M.,0.5412,0
Melnik V.,Horbanenko O.,0.5018,1
Abraham P.,Vitek M.,0.472,0
Lyevshyn V.,Bindas O.,0.6655,0
Zop S.,Butnaru D.,0.4811,1
Sokoltsov Y.,Samofal Y.,0.3547,0
Kovshun Y.,Troian A.,0.5391,1
Dulich A.,Konkulovskyi R.,0.2314,1
Zemiantsev S.,Baranovskiy S.,0.4748,0
Kubat M.,Hala P.,0.4238,1
Rotari A.,Butnaru D.,0.6233,0
Pereyaslavsky D.,Khorolskyi V.,0.5979,0
Cuba M.,Sprongl J.,0.678,0
Sheremeta V.,Baranov M.,0.6033,0
Melnik V.,Cherevko R.,0.7775,1
Zop S.,Meriacri A.,0.5019,0
Kostiuk B.,Sokoltsov Y.,0.4106,1
Puk J.,Vasek J.,0.456,0
Fedyna R.,Tebenko Y.,0.3236,0
Masko Y.,Horbanenko O.,0.4399,0
Rotari A.,Zop S.,0.5905,0
Volkov P.,Khorolskyi V.,0.5233,1
Cuba M.,Vasek J.,0.5041,1
Zemiantsev S.,Melnik V.,0.358,1
Butnaru D.,Meriacri A.,0.4787,0
Samofal Y.,Pereyaslavsky D.,0.7503,0
Puk J.,Sprongl J.,0.5334,1
Baranovskiy S.,Horbanenko O.,0.4606,1
Huchok A.,Sachuk S.,0.2979,0
Butnaru D.,Rotari A.,0.437,0
Cuba M.,Puk J.,0.5906,1
Cherevko R.,Masko Y.,0.3146,0
Okopnyi V.,Korobko V.,0.3143,1
Meriacri A.,Zop S.,0.5391,0
Vasek J.,Sprongl J.,0.6161,0
Slozka V.,Tsolik P.,0.7502,0
Hryshchenko O.,Horchakov V.,0.4477,0
Chelpanov S.,Hrymovskyi O.,0.6648,1
Kyilo V.,Chernyshov D.,0.2955,0
Huchok A.,Korobko V.,0.2335,0
Chepurnyi A.,Dukhovenko O.,0.3959,0
Kulishov H.,Diachenko M.,0.4745,1
Tsolik P.,Sachuk S.,0.3684,1
Tkachov S.,Babenko P.,0.5527,1
Okopnyi V.,Slozka V.,0.3566,0
Hryshchenko O.,Chernyshov D.,0.2891,0
Chelpanov S.,Dukhovenko O.,0.3713,0
Huchok A.,Tsolik P.,0.3572,0
Diachenko M.,Horchakov V.,0.3602,0
Babenko P.,Hrymovskyi O.,0.6726,0
Slozka V.,Korobko V.,0.5213,1
Kyilo V.,Kulishov H.,0.5075,1
Chepurnyi A.,Tkachov S.,0.4183,0
Okopnyi V.,Sachuk S.,0.4365,0
Hryshchenko O.,Diachenko M.,0.553,1
Chelpanov S.,Babenko P.,0.5359,0
Huchok A.,Slozka V.,0.1804,0
Kulishov H.,Chernyshov D.,0.2402,0
Tkachov S.,Dukhovenko O.,0.4427,0
Okopnyi V.,Tsolik P.,0.4762,1
Kyilo V.,Horchakov V.,0.3944,1
Chepurnyi A.,Hrymovskyi O.,0.6377,0
Korobko V.,Sachuk S.,0.5528,0
Hryshchenko O.,Kulishov H.,0.5676,0
Chelpanov S.,Tkachov S.,0.3893,1
Huchok A.,Okopnyi V.,0.3201,1
Kyilo V.,Diachenko M.,0.616,1
Chepurnyi A.,Babenko P.,0.4693,1
Slozka V.,Sachuk S.,0.5999,0
Chernyshov D.,Horchakov V.,0.6609,0
Dukhovenko O.,Hrymovskyi O.,0.7762,0
Tsolik P.,Korobko V.,0.3711,1
Hryshchenko O.,Kyilo V.,0.4328,1
Chelpanov S.,Chepurnyi A.,0.521,1
Kulishov H.,Horchakov V.,0.3566,1
Tkachov S.,Hrymovskyi O.,0.6445,1
Baday M.,Tupyk M.,0.8155,1
Diachenko M.,Chernyshov D.,0.2151,1
Sheremeta V.,Baranov M.,0.5491,1
Babenko P.,Dukhovenko O.,0.3219,1
Hlaholev M.,Maslovskyi A.,0.6118,1
Prilepa D.,Fedoryshyn I.,0.3218,0
Konkulovskyi R.,Tebenko Y.,0.695,1
Pyrtyk B.,Fylypiv R.,0.2986,1
Sedin V.,Tupyk M.,0.6787,1
Ponomarenko O.,Kunchurov D.,0.5233,1
Dulich A.,Fedyna R.,0.6819,1
Melnic F.,Kochervey V.,0.5704,1
Nikolenko A.,Hovorunets S.,0.4986,0
Baday M.,Prilepa D.,0.7664,1
Stukalov V.,Bryzhevatyi O.,0.4955,1
Leshchanka D.,Martinka S.,0.5389,0
Mokryak I.,Pleskach V.,0.4598,0
Sheremeta V.,Tebenko Y.,0.604,0
Hrosov D.,Hostiev M.,0.4118,0
Hlaholev M.,Fylypiv R.,0.5223,0
Sedin V.,Fedoryshyn I.,0.3958,1
Kononikhin V.,Lutsyk O.,0.3968,0
Malecek O.,Horak D.,0.605,0
Fedyna R.,Baranov M.,0.2855,0
Gribkov D.,Mutu V.,0.6703,1
Janik A.,Doubek K.,0.3561,0
Hovorunets S.,Maslovskyi A.,0.6986,1
Voloshko V.,Sotnikov E.,0.5591,1
Prilepa D.,Tupyk M.,0.5944,1
Ponomarenko O.,Bryzhevatyi O.,0.5315,1
Jaros A.,Adam L.,0.5119,0
Konkulovskyi R.,Dulich A.,0.714,1
Melnic F.,Pleskach V.,0.6383,0
Pyrtyk B.,Nikolenko A.,0.3234,0
Syvych V.,Khoroshun O.,0.4539,0
Tutura M.,Zelinka M.,0.4395,1
Baday M.,Fedoryshyn I.,0.6173,1
Lutsyk O.,Kunchurov D.,0.5575,1
Malecek O.,Adam L.,0.6675,1
Mutu V.,Kochervey V.,0.3432,1
Sheremeta V.,Fedyna R.,0.7724,0
Hlaholev M.,Hovorunets S.,0.4027,0
Hrosov D.,Sotnikov E.,0.4359,0
Leshchanka D.,Doubek K.,0.387,0
Sedin V.,Prilepa D.,0.6273,1
Stukalov V.,Kononikhin V.,0.6558,1
Jaros A.,Horak D.,0.3466,0
Dulich A.,Tebenko Y.,0.4644,0
Mokryak I.,Gribkov D.,0.3456,1
Zelinka M.,Martinka S.,0.4906,0
Khoroshun O.,Hostiev M.,0.5085,1
Nikolenko A.,Fylypiv R.,0.5265,1
Fedoryshyn I.,Tupyk M.,0.7654,1
Ponomarenko O.,Lutsyk O.,0.5107,1
Malecek O.,Jaros A.,0.7237,1
Janik A.,Tutura M.,0.4423,0
Konkulovskyi R.,Baranov M.,0.7062,0
Melnic F.,Mutu V.,0.701,0
Pyrtyk B.,Maslovskyi A.,0.4773,1
Voloshko V.,Syvych V.,0.6149,0
Sedin V.,Baday M.,0.3362,0
Kononikhin V.,Bryzhevatyi O.,0.3884,0
Adam L.,Horak D.,0.3502,0
Leshchanka D.,Zelinka M.,0.5036,0
Sheremeta V.,Dulich A.,0.5709,1
Gribkov D.,Pleskach V.,0.5175,1
Hlaholev M.,Nikolenko A.,0.4084,0
Hrosov D.,Khoroshun O.,0.329,1
Fedoryshyn I.,Prilepa D.,0.6819,1
Stukalov V.,Kunchurov D.,0.612,1
Konkulovskyi R.,Fedyna R.,0.8358,1
Mokryak I.,Kochervey V.,0.4464,1
Tutura M.,Doubek K.,0.3819,0
Pyrtyk B.,Hovorunets S.,0.265,1
Adam L.,Jaros A.,0.5324,1
Baday M.,Sedin V.,0.6909,0
Ponomarenko O.,Kononikhin V.,0.7139,1
Janik A.,Martinka S.,0.3827,0
Melnic F.,Gribkov D.,0.5112,0
Syvych V.,Sotnikov E.,0.4912,0
Tebenko Y.,Baranov M.,0.4888,0
Fylypiv R.,Maslovskyi A.,0.6614,0
Horak D.,Malecek O.,0.4533,0
Maliuk S.,Syksa A.,0.5696,0
Stukalov V.,Lutsyk O.,0.5556,0
Voronenkov V.,Gudimenko E.,0.3272,0
Voloshko V.,Hostiev M.,0.5317,1
Brozek M.,Zimcik L.,0.4333,1
Sheremeta V.,Konkulovskyi R.,0.345,0
Hlaholev M.,Pyrtyk B.,0.5663,1
Hrosov D.,Syvych V.,0.4578,1
Leshchanka D.,Tutura M.,0.4643,1
Mokryak I.,Mutu V.,0.5411,1
Zaporozhets R.,Chuhai S.,0.2588,0
Bryzhevatyi O.,Kunchurov D.,0.5698,0
Efimenko I.,Ivanov V.,0.4859,0
Kovpak E.,Strutynskyi O.,0.4468,0
Dulich A.,Baranov M.,0.3711,0
Janik A.,Zelinka M.,0.3958,0
Pleskach V.,Kochervey V.,0.5313,0
Nikolenko A.,Maslovskyi A.,0.7116,1
Voloshko V.,Khoroshun O.,0.5304,0
Herink J.,Lukes T.,0.4463,0
Kurylenko O.,Aristarkhov S.,0.5799,1
Kalianov V.,Valenda D.,0.5632,1
Ponomarenko O.,Stukalov V.,0.5386,0
Udovenko I.,Skorobahatyi Y.,0.5918,0
Brozek M.,Lukes T.,0.4928,0
Doubek K.,Martinka S.,0.5982,0
Fedyna R.,Tebenko Y.,0.2878,1
Melnic F.,Mokryak I.,0.5623,1
Hovorunets S.,Fylypiv R.,0.608,1
Sotnikov E.,Hostiev M.,0.5244,0
Maliuk S.,Chuhai S.,0.3117,0
Kononikhin V.,Kunchurov D.,0.3838,1
Voronenkov V.,Ivanov V.,0.4277,0
Nadporozhskyi O.,Parnyvoda I.,0.5315,1
Herink J.,Zimcik L.,0.3987,1
Gribkov D.,Kochervey V.,0.5914,0
Leshchanka D.,Janik A.,0.6042,1
Hovorunets O.,Kuzmych V.,0.6673,0
Hrosov D.,Voloshko V.,0.4037,1
Pavlyuk O.,Danyliuk N.,0.2493,0
Aristarkhov S.,Syksa A.,0.4523,0
Valenda D.,Gudimenko E.,0.2465,0
Kovpak E.,Skorobahatyi Y.,0.3199,0
Lutsyk O.,Bryzhevatyi O.,0.5748,1
Brozek M.,Herink J.,0.5374,1
Mutu V.,Pleskach V.,0.4285,1
Sydorak N.,Shypilov A.,0.4628,1
Tutura M.,Martinka S.,0.3934,1
Kistechko M.,Pesternikov D.,0.5135,0
Syvych V.,Hostiev M.,0.4219,1
Zaporozhets R.,Kurylenko O.,0.361,0
Efimenko I.,Kalianov V.,0.4791,0
Hryshchenko O.,Kulishov H.,0.5122,1
Parnyvoda I.,Strutynskyi O.,0.4562,1
Lukes T.,Zimcik L.,0.5425,1
Zelinka M.,Doubek K.,0.3986,0
Chaikovskyi B.,Chulanov O.,0.686,1
Khoroshun O.,Sotnikov E.,0.5682,1
Lyevshyn V.,Danyliuk N.,0.5803,0
Mischenko S.,Yavorskiy A.,0.6092,1
Maliuk S.,Aristarkhov S.,0.5714,1
Kyilo V.,Diachenko M.,0.5903,0
Voronenkov V.,Valenda D.,0.5604,1
Udovenko I.,Nadporozhskyi O.,0.6,0
Burenok D.,Dubchak I.,0.513,1
Hovorunets O.,Shypilov A.,0.6605,0
Zimcik L.,Herink J.,0.5475,0
Pavlyuk O.,Kistechko M.,0.4236,0
Tkachov S.,Hrymovskyi O.,0.6739,0
Kurylenko O.,Chuhai S.,0.3618,0
Kalianov V.,Ivanov V.,0.4644,0
Khripun R.,Chernyshov D.,0.3073,0
Kovpak E.,Parnyvoda I.,0.4105,1
Chulanov O.,Kuzmych V.,0.2713,0
Lukes T.,Brozek M.,0.5521,0
Mischenko S.,Dubchak I.,0.5688,1
Chelpanov S.,Dukhovenko O.,0.4073,0
Lyevshyn V.,Pesternikov D.,0.7248,0
Zaporozhets R.,Syksa A.,0.3929,0
Hryshchenko O.,Diachenko M.,0.5707,1
Efimenko I.,Gudimenko E.,0.2851,1
Nadporozhskyi O.,Skorobahatyi Y.,0.45,1
Hajek M.,Coubal V.,0.5939,1
Burenok D.,Yavorskiy A.,0.6324,1
Sydorak N.,Chaikovskyi B.,0.4809,1
Chepurnyi A.,Babenko P.,0.4649,1
Kistechko M.,Danyliuk N.,0.2859,0
Maliuk S.,Kurylenko O.,0.4518,1
Chernyshov D.,Kulishov H.,0.7104,0
Voronenkov V.,Kalianov V.,0.4651,0
Udovenko I.,Strutynskyi O.,0.6268,1
Kilian V.,Karpisek O.,0.3626,0
Hovorunets O.,Chulanov O.,0.7968,1
Mischenko S.,Burenok D.,0.5143,1
Pavlyuk O.,Pesternikov D.,0.342,0
Tkachov S.,Dukhovenko O.,0.4082,0
Zaporozhets R.,Aristarkhov S.,0.4824,1
Efimenko I.,Valenda D.,0.6228,0
Kyilo V.,Khripun R.,0.5301,1
Kovpak E.,Nadporozhskyi O.,0.3399,0
Hajek M.,Karpisek O.,0.3781,1
Chaikovskyi B.,Shypilov A.,0.4769,1
Dubchak I.,Yavorskiy A.,0.5743,0
Babenko P.,Hrymovskyi O.,0.545,1
Lyevshyn V.,Kistechko M.,0.72,1
Chuhai S.,Syksa A.,0.6966,0
Hryshchenko O.,Chernyshov D.,0.3873,0
Ivanov V.,Gudimenko E.,0.4256,1
Udovenko I.,Parnyvoda I.,0.6618,0
Kilian V.,Coubal V.,0.5816,1
Burenok D.,Mischenko S.,0.4412,1
Sydorak N.,Kuzmych V.,0.4697,1
Chelpanov S.,Chepurnyi A.,0.5218,1
Pesternikov D.,Danyliuk N.,0.3286,0
Maliuk S.,Zaporozhets R.,0.6275,0
Khripun R.,Diachenko M.,0.5049,1
Voronenkov V.,Efimenko I.,0.4831,1
Skorobahatyi Y.,Strutynskyi O.,0.623,0
Hajek M.,Kilian V.,0.5591,1
Hovorunets O.,Chaikovskyi B.,0.612,1
Yavorskiy A.,Dubchak I.,0.4781,1
Lyevshyn V.,Pavlyuk O.,0.8131,0
Tkachov S.,Babenko P.,0.5345,0
Kurylenko O.,Syksa A.,0.4752,0
Kalianov V.,Gudimenko E.,0.3961,1
Kyilo V.,Kulishov H.,0.5118,0
Kovpak E.,Udovenko I.,0.3194,0
Karpisek O.,Coubal V.,0.729,0
Sydorak N.,Chulanov O.,0.7506,1
Chepurnyi A.,Dukhovenko O.,0.3153,1
Aristarkhov S.,Chuhai S.,0.2129,1
Paniivan H.,Nizioc I.,0.3454,0
Danyliuk N.,Pesternikov D.,0.6975,0
Hryshchenko O.,Khripun R.,0.5648,0
Valenda D.,Ivanov V.,0.2997,1
Nadporozhskyi O.,Strutynskyi O.,0.6111,1
Shypilov A.,Kuzmych V.,0.4644,0
Chelpanov S.,Hrymovskyi O.,0.6215,0
Kilian V.,Hajek M.,0.4013,0
Kistechko M.,Pavlyuk O.,0.5678,1
Panteleev S.,Nuca I.,0.5081,1
Kyilo V.,Chernyshov D.,0.32,1
Parnyvoda I.,Skorobahatyi Y.,0.4303,1
Hovorunets O.,Sydorak N.,0.5903,0
Coubal V.,Karpisek O.,0.3272,0
Tkachov S.,Chepurnyi A.,0.5073,0
Paniivan H.,Nuca I.,0.3929,0
Diachenko M.,Kulishov H.,0.389,1
Chaikovskyi B.,Kuzmych V.,0.4504,0
Moulis P.,Sprongl J.,0.6996,0
Chelpanov S.,Babenko P.,0.4838,0
Panteleev S.,Nizioc I.,0.4706,1
Hryshchenko O.,Kyilo V.,0.4808,1
Zacek V.,Novak R.,0.5298,1
Chulanov O.,Shypilov A.,0.3004,0
Dukhovenko O.,Hrymovskyi O.,0.683,0
Paniivan H.,Panteleev S.,0.3061,0
Khripun R.,Kulishov H.,0.4918,0
Moulis P.,Novak R.,0.6436,1
Tkachov S.,Chelpanov S.,0.5005,0
Nuca I.,Nizioc I.,0.4597,0
Chernyshov D.,Diachenko M.,0.6955,1
Zacek V.,Sprongl J.,0.5717,1
Chepurnyi A.,Hrymovskyi O.,0.5528,0
Tsolik P.,Slozka V.,0.3322,1
Moulis P.,Zacek V.,0.5709,1
Babenko P.,Dukhovenko O.,0.4451,0
Korobko V.,Sachuk S.,0.4457,0
Nuca I.,Paniivan H.,0.6344,1
Novak R.,Sprongl J.,0.5024,0
Huchok A.,Slozka V.,0.2277,0
Nizioc I.,Panteleev S.,0.4878,0
Solomko R.,Kovalchuk O.,0.5352,0
Novak R.,Moulis P.,0.2903,0
Polysynskyi M.,Balakiriev M.,0.3778,0
Tsolik P.,Korobko V.,0.4773,0
Gomilko O.,Isakov V.,0.5102,0
Sprongl J.,Zacek V.,0.4317,1
Sokolov S.,Marchuk M.,0.7558,1
Huchok A.,Sachuk S.,0.2168,0
Rehotun D.,Hnoievoi R.,0.5387,0
Pitsyk S.,Lobas V.,0.4855,0
Korobko V.,Slozka V.,0.4218,1
Solomko R.,Isakov V.,0.4671,1
Polysynskyi M.,Marchuk M.,0.4842,0
Tsolik P.,Sachuk S.,0.3541,1
Hnoievoi R.,Kovalchuk O.,0.4764,1
Lobas V.,Balakiriev M.,0.4787,1
Huchok A.,Korobko V.,0.2429,0
Gomilko O.,Rehotun D.,0.5165,0
Sokolov S.,Pitsyk S.,0.7245,1
Sachuk S.,Slozka V.,0.5016,1
Solomko R.,Hnoievoi R.,0.51,1
Polysynskyi M.,Lobas V.,0.3234,0
Huchok A.,Tsolik P.,0.2835,0
Rehotun D.,Isakov V.,0.495,1
Pitsyk S.,Marchuk M.,0.5282,0
Gomilko O.,Kovalchuk O.,0.4824,1
Slozka V.,Sachuk S.,0.4526,1
Sokolov S.,Balakiriev M.,0.6882,0
Solomko R.,Rehotun D.,0.5205,0
Korobko V.,Tsolik P.,0.5614,1
Polysynskyi M.,Pitsyk S.,0.4215,0
Gomilko O.,Hnoievoi R.,0.5042,1
Sokolov S.,Lobas V.,0.6221,1
Isakov V.,Kovalchuk O.,0.519,1
Marchuk M.,Balakiriev M.,0.3967,1
Solomko R.,Gomilko O.,0.5042,0
Polysynskyi M.,Sokolov S.,0.182,0
Rehotun D.,Kovalchuk O.,0.6051,1
Pitsyk S.,Balakiriev M.,0.4226,0
Skrypnyk O.,Zhurba A.,0.2246,1
Hnoievoi R.,Isakov V.,0.4619,1
Hovorunets O.,Chulanov O.,0.8183,1
Hlaholev M.,Hovorunets S.,0.3835,0
Lobas V.,Marchuk M.,0.5691,1
Datsenko A.,Tur A.,0.2457,0
Sydorak N.,Chaikovskyi B.,0.6048,0
Nazar B.,Kulynych M.,0.3144,0
Osadchiy O.,Klymenko K.,0.2702,0
Skrypnyk O.,Tur A.,0.5705,1
Parnyvoda I.,Skorobahatyi Y.,0.4823,1
Kuzmych V.,Shypilov A.,0.5845,1
Ni A.,Rotaru I.,0.5827,0
Melnik O.,Nikolenko A.,0.2511,1
Datsenko A.,Zhurba A.,0.0795,0
Mukhin V.,Karpenko O.,0.4657,0
Strutynskyi O.,Nadporozhskyi O.,0.3554,0
Hovorunets O.,Chaikovskyi B.,0.6213,0
Rakov V.,Pach K.,0.4746,1
Timpu S.,Ion B.,0.413,1
Hlaholev M.,Kulynych M.,0.4643,0
Khurtak E.,Kovalev Y.,0.4878,0
Lobanov A.,Yakimenko S.,0.4693,1
Skrypnyk O.,Datsenko A.,0.8306,1
Khnykin A.,Kovpak E.,0.5892,0
Zielinsky T.,Krajc R.,0.3449,1
Evstratii V.,Stajilov V.,0.396,1
Shypilov A.,Chulanov O.,0.7136,1
Veis M.,Karas D.,0.4595,1
Buianover H.,Chumak V.,0.4778,0
Nikolenko A.,Hovorunets S.,0.4528,0
Osadchiy O.,Karpenko O.,0.3113,1
Tur A.,Zhurba A.,0.209,0
Parnyvoda I.,Nadporozhskyi O.,0.4021,0
Pospisil A.,Sabuka D.,0.3551,0
Ni A.,Ion B.,0.4746,0
Sydorak N.,Kuzmych V.,0.4681,1
Takac J.,Tonkovic M.,0.538,0
Lukianevych V.,Bohach S.,0.3792,1
Nazar B.,Melnik O.,0.4104,0
Datsenko A.,Skrypnyk O.,0.1608,1
Yakimenko S.,Klymenko K.,0.5544,0
Kovpak E.,Skorobahatyi Y.,0.411,0
Zielinsky T.,Sabuka D.,0.3416,0
Hovorunets O.,Shypilov A.,0.6206,1
Rakov V.,Karas D.,0.4789,1
Stajilov V.,Rotaru I.,0.5743,1
Hlaholev M.,Nikolenko A.,0.3944,0
Khurtak E.,Chumak V.,0.4562,0
Mukhin V.,Lobanov A.,0.2894,0
Zhurba A.,Tur A.,0.8035,1
Strutynskyi O.,Khnykin A.,0.5017,0
Pospisil A.,Krajc R.,0.3843,0
Kuzmych V.,Chaikovskyi B.,0.5294,0
Timpu S.,Evstratii V.,0.4964,1
Tonkovic M.,Pach K.,0.5488,1
Bohach S.,Kovalev Y.,0.4471,1
Melnik O.,Kulynych M.,0.3675,0
Osadchiy O.,Yakimenko S.,0.2531,1
Zhurba A.,Datsenko A.,0.9191,1
Parnyvoda I.,Kovpak E.,0.6181,1
Zielinsky T.,Pospisil A.,0.5198,0
Ni A.,Stajilov V.,0.4143,1
Sydorak N.,Chulanov O.,0.8069,1
Veis M.,Takac J.,0.5158,0
Buianover H.,Lukianevych V.,0.5397,1
Lobanov A.,Karpenko O.,0.6834,1
Tur A.,Skrypnyk O.,0.4029,0
Khnykin A.,Nadporozhskyi O.,0.3286,1
Nazar B.,Hovorunets S.,0.1784,0
Sabuka D.,Krajc R.,0.5617,0
Evstratii V.,Ion B.,0.4253,1
Hovorunets O.,Kuzmych V.,0.5783,0
Hlaholev M.,Melnik O.,0.5558,0
